elev,xcoord,ycoord,id,dist,dist_total
1169.4,-116.667802,34.065746,453,709.977378793,290640.168064362
1217.54,-116.667015,34.072113,454,709.977378793,291350.145443155
1287.13,-116.669878,34.079803,455,893.000400997,292243.145844152
1371.31,-116.672747,34.088137,456,681.461776058,292924.60762021
1434.25,-116.67666,34.093347,457,681.461776058,293606.069396268
1541.51,-116.680615,34.102498,458,945.051412596,294551.120808864
1600.63,-116.685347,34.110054,459,945.051412596,295496.17222146
1694.23,-116.69343,34.117486,460,1090.101191763,296586.273413223
1799.62,-116.702026,34.124229,461,796.691702047,297382.96511527
1889.44,-116.709434,34.127921,462,426.032093924,297808.997209194
2015.67,-116.713903,34.126952,463,426.032093924,298235.029303118
2006.15,-116.720727,34.129164,464,328.692654219,298563.721957337
2096.28,-116.724243,34.128683,465,328.692654219,298892.414611556
2195.33,-116.734124,34.128703,466,552.463513282,299444.878124838
2241.33,-116.740113,34.128728,467,552.463513282,299997.34163812
2337.45,-116.74774,34.128049,468,593.607201869,300590.948839989
2407.07,-116.756954,34.126479,469,379.060852395,300970.009692384
2478.7,-116.759805,34.12894,470,379.060852395,301349.070544779
2483.53,-116.755392,34.134629,471,750.95005231,302100.020597089
2498.23,-116.745864,34.133168,472,593.607201869,302693.627798958
2469.73,-116.740675,34.140008,473,897.072151728,303590.699950686
2580.07,-116.748152,34.147945,474,1118.330804402,304709.030755088
2598.01,-116.734573,34.146479,475,912.116321371,305621.147076459
2528.38,-116.722558,34.144841,476,1064.024330108,306685.171406567
2454.15,-116.71182,34.147541,477,405.596896547,307090.768303114
2540.99,-116.713599,34.150885,478,405.596896547,307496.365199661
2621.45,-116.714959,34.155603,479,538.162947425,308034.528147086
2639.88,-116.71198,34.160829,480,554.580453982,308589.108601068
2533.66,-116.710945,34.165754,481,554.580453981,309143.689055049
2494.71,-116.713258,34.176322,482,797.085227497,309940.774282546
2582.32,-116.712883,34.183501,483,797.085227497,310737.859510043
2600.62,-116.717,34.191881,484,1033.241578109,311771.101088152
2637.86,-116.716786,34.201194,485,1033.241578109,312804.342666261
2553.05,-116.723338,34.209354,486,592.284755295,313396.627421556
2448.74,-116.729299,34.21135,487,381.342661707,313777.970083263
2372.57,-116.733271,34.210386,488,381.342661707,314159.31274497
2310.25,-116.741169,34.216103,489,576.71229996,314736.02504493
2247.05,-116.745949,34.219459,490,576.71229996,315312.73734489
2183.4,-116.751177,34.227969,491,855.707514962,316168.444859852
2117,-116.748964,34.235461,492,661.250257833,316829.695117685
2196.74,-116.753838,34.239837,493,661.250257833,317490.945375518
2141.12,-116.764968,34.252374,494,1222.835836856,318713.781212374
2116.29,-116.76757,34.263184,495,1001.006217603,319714.787429977
2087.88,-116.767409,34.272207,496,1001.006217603,320715.79364758
2129.76,-116.776382,34.274516,497,841.181453583,321556.975101163
2147.22,-116.783233,34.279532,498,841.181453583,322398.156554746
2100.52,-116.788353,34.287148,499,685.385881115,323083.542435861
2092.65,-116.795767,34.287702,500,685.385881115,323768.928316976
2098.65,-116.805258,34.29264,501,1031.320970776,324800.249287752
2108.24,-116.81456,34.303725,502,1063.546371171,325863.795658923
2102.67,-116.824181,34.298417,503,957.777836156,326821.573495079
2213.26,-116.831958,34.292682,504,809.703981868,327631.277476947
2339.52,-116.840201,34.295227,505,790.048274686,328421.325751633
2362.12,-116.847792,34.298549,506,790.048274686,329211.374026319
2332.25,-116.854002,34.291327,507,864.708163031,330076.08218935
2283.63,-116.863394,34.291305,508,864.708163031,330940.790352381
2241.78,-116.877274,34.288411,509,585.604516515,331526.394868896
2231.52,-116.883589,34.287782,510,585.604516515,332111.999385411
2293.35,-116.893399,34.287214,511,905.425014502,333017.424399913
2371.63,-116.903365,34.284326,512,926.126743118,333943.551143031
2339.23,-116.912706,34.28123,513,636.136960144,334579.688103175
2315.7,-116.919405,34.282632,514,636.136960144,335215.825063319
2359.46,-116.930527,34.28616,515,1023.997882744,336239.822946063
2391.82,-116.937847,34.29311,516,911.362172361,337151.185118424
2360.03,-116.946313,34.297368,517,911.362172361,338062.547290785
2286.01,-116.954036,34.304227,518,813.441820873,338875.989111658
2216.23,-116.960065,34.298866,519,618.049001046,339494.038112704
2141.21,-116.966768,34.298554,520,615.312788179,340109.350900883
2084.24,-116.973413,34.299151,521,504.530023191,340613.880924074
2025.05,-116.97886,34.299653,522,504.530023191,341118.410947265
1984.75,-116.98558,34.300671,523,628.855677562,341747.266624827
1956.84,-116.993064,34.296891,524,806.541108812,342553.807733639
1944.23,-116.998918,34.289422,525,667.898842211,343221.70657585
1969.3,-117.005447,34.286798,526,667.898842211,343889.605418061
1928.22,-117.015709,34.279435,527,1013.284500364,344902.889918425
1866.09,-117.026704,34.27981,528,676.023618371,345578.913536796
1799.61,-117.033795,34.281389,529,541.395174939,346120.308711735
1745.17,-117.038809,34.27884,530,428.027774785,346548.33648652
1712.7,-117.043237,34.280014,531,428.027774785,346976.364261305
1667.59,-117.049944,34.27529,532,720.988866752,347697.353128057
1643.48,-117.057459,34.277114,533,679.216959482,348376.570087539
1629.98,-117.064611,34.278612,534,679.216959482,349055.787047021
1597.92,-117.07515,34.276829,535,688.71040848,349744.497455501
1593.02,-117.082575,34.277575,536,688.71040848,350433.207863981
1609.68,-117.091254,34.274377,537,815.492426034,351248.700290015
1607.73,-117.100042,34.27347,538,815.492426034,352064.192716049
1560.15,-117.112058,34.273839,539,864.650378911,352928.84309496
1504.76,-117.121415,34.274487,540,505.519518463,353434.362613423
1457.63,-117.12635,34.272491,541,505.519518463,353939.882131886
1418.42,-117.128606,34.278503,542,698.503637976,354638.385769862
1380.7,-117.128527,34.286874,543,623.11100476,355261.496774622
1353.08,-117.127394,34.292412,544,623.11100476,355884.607779382
1316.93,-117.124667,34.297945,545,663.125602718,356547.7333821
1286.43,-117.130598,34.304078,546,872.321715645,357420.055097745
1272.64,-117.139499,34.308821,547,833.076956253,358253.132053998
1270.18,-117.139461,34.316331,548,833.076956253,359086.209010251
1210.09,-117.146165,34.320886,549,581.983267737,359668.192277988
1216.66,-117.152379,34.321858,550,581.983267737,360250.175545725
1161.49,-117.16072,34.329279,551,882.083221952,361132.258767677
1153.81,-117.164097,34.336721,552,882.083221952,362014.341989629
1135.35,-117.17351,34.340247,553,448.0755241,362462.417513729
1085.29,-117.178048,34.338782,554,448.0755241,362910.493037829
1115.29,-117.185242,34.340205,555,610.140851423,363520.633889252
1056.63,-117.191563,34.341867,556,479.916843314,364000.550732566
1014.89,-117.196549,34.343137,557,479.916843314,364480.46757588
1019.83,-117.205466,34.342766,558,821.501252317,365301.968828197
1022.27,-117.218344,34.343264,559,919.603450087,366221.572278284
1020.65,-117.227699,34.346182,560,791.315372272,367012.887650556
924.96,-117.234919,34.342306,561,598.720936877,367611.608587433
918.87,-117.241003,34.340392,562,598.720936877,368210.32952431
1037.84,-117.248689,34.330287,563,857.228362311,369067.557886621
1073.94,-117.247212,34.322657,564,857.228362311,369924.786248932
1062.84,-117.255753,34.322299,565,582.152237768,370506.9384867
1028.01,-117.260041,34.318441,566,582.152237768,371089.090724468
1017.04,-117.265342,34.313283,567,490.793839075,371579.884563543
1052.32,-117.270579,34.312451,568,490.793839075,372070.678402618
1089.15,-117.270729,34.304858,569,516.787236747,372587.465639365
1091.64,-117.276227,34.303916,570,516.787236747,373104.252876112
1059.41,-117.283148,34.30375,571,636.729221835,373740.982097947
1056.38,-117.290001,34.302972,572,636.729221835,374377.711319782
1033.16,-117.297292,34.303423,573,673.036828565,375050.748148347
1039.71,-117.306483,34.305437,574,814.6214224,375865.369570747
966.02,-117.314922,34.307648,575,814.6214224,376679.990993147
1037.82,-117.329266,34.305373,576,657.775385829,377337.766378976
1039.99,-117.33281,34.300224,577,464.264333913,377802.030712889
1032.2,-117.33502,34.296462,578,464.264333912,378266.295046801
1089.52,-117.331318,34.293528,579,471.25885122,378737.553898021
1109.83,-117.336741,34.288449,580,752.801238392,379490.355136413
1071.98,-117.344274,34.288637,581,611.696525954,380102.051662367
1036.69,-117.350917,34.288555,582,611.696525954,380713.748188321
1059.68,-117.363182,34.288997,583,671.646523211,381385.394711532
1095.54,-117.370396,34.288098,584,479.332640647,381864.727352179
1132.99,-117.375345,34.286757,585,194.37435275,382059.101704929
1194.75,-117.376479,34.288235,586,194.37435275,382253.476057679
1235.1,-117.37467,34.292444,587,495.712046479,382749.188104158
1218.57,-117.379749,34.296365,588,526.3984258,383275.586529958
1148.52,-117.382968,34.300287,589,526.3984258,383801.984955758
1155.37,-117.390061,34.30437,590,794.660252685,384596.645208443
1145.58,-117.397264,34.309733,591,823.061841959,385419.707050402
1083.37,-117.405423,34.312769,592,201.671848347,385621.378898749
1121.19,-117.40727,34.313747,593,201.671848348,385823.050747097
1161.9,-117.414323,34.317607,594,777.664130295,386600.714877392
1133.61,-117.423597,34.319569,595,880.87473954,387481.589616932
1177.61,-117.433374,34.317004,596,265.647984229,387747.237601161
1220.05,-117.435996,34.318005,597,265.647984229,388012.88558539
1138.12,-117.444978,34.318947,598,592.858452715,388605.744038105
1089.3,-117.451319,34.318007,599,466.998583478,389072.742621583
1015.81,-117.456069,34.316527,600,466.998583478,389539.741205061
944.54,-117.462282,34.309102,601,568.61127083,390108.352475891
912.33,-117.465189,34.304579,602,418.81251272,390527.164988611
935.93,-117.467645,34.301401,603,418.81251272,390945.977501331
916.93,-117.469209,34.29729,604,478.213970707,391424.191472038
938.01,-117.47267,34.294311,605,459.048472568,391883.239944606
996.5,-117.477755,34.292359,606,465.049638287,392348.289582893
1087.82,-117.480519,34.28885,607,465.049638288,392813.339221181
1051.04,-117.488471,34.292849,608,655.910175245,393469.249396426
1084.64,-117.494299,34.29625,609,655.910175245,394125.159571671
1097.67,-117.503511,34.297653,610,719.532506866,394844.692078537
1122.77,-117.510438,34.294649,611,572.610928612,395417.303007149
1171.05,-117.508892,34.289649,612,429.637893227,395846.940900376
1256.38,-117.51483,34.285308,613,391.502965156,396238.443865532
1345.91,-117.513394,34.28863,614,391.502965156,396629.946830688
1437.4,-117.521705,34.292197,615,584.814560998,397214.761391686
1559.32,-117.527944,34.291207,616,584.814560998,397799.575952684
1612.06,-117.539522,34.294731,617,1135.362789602,398934.938742286
1675.67,-117.549794,34.301486,618,1206.535355722,400141.474098008
1763.43,-117.561019,34.308311,619,742.689691013,400884.163789021
1822.99,-117.568234,34.311308,620,742.689691014,401626.853480035
1896.82,-117.578034,34.312267,621,908.300773743,402535.154253778
1981.07,-117.587978,34.311383,622,920.541688867,403455.695942645
2066.26,-117.597359,34.31869,623,496.071190417,403951.767133062
2120.12,-117.602193,34.320668,624,496.071190417,404447.838323479
2257.52,-117.610068,34.326631,625,351.193555623,404799.031879102
2318.44,-117.613744,34.327481,626,351.193555623,405150.225434725
2403.78,-117.62245,34.32828,627,346.357712164,405496.583146889
2473.82,-117.62585,34.329619,628,346.357712164,405842.940859053
2539.17,-117.634345,34.330638,629,503.319247649,406346.260106702
2527.88,-117.639488,34.332182,630,503.31924765,406849.579354352
2470.88,-117.646255,34.337746,631,876.756808731,407726.336163083
2528.58,-117.657561,34.342768,632,1100.940053649,408827.276216732
2580.4,-117.66819,34.347326,633,1147.294998388,409974.57121512
2494.35,-117.677019,34.35463,634,1147.294998388,411121.866213508
2404.92,-117.687961,34.359259,635,903.237044546,412025.103258054
2392.31,-117.693203,34.366144,636,903.237044546,412928.3403026
2246.87,-117.702051,34.370975,637,974.462339273,413902.802641873
2261.75,-117.715063,34.374607,638,950.44859048,414853.251232353
2248.66,-117.723814,34.379164,639,950.448590479,415803.699822832
2270.55,-117.734167,34.383064,640,1014.325223081,416818.025045913
2267.64,-117.74499,34.381305,641,632.506520819,417450.531566732
2150.39,-117.747787,34.376096,642,368.016550652,417818.548117384
2043.68,-117.750908,34.37402,643,368.016550652,418186.564668036
2088.73,-117.754772,34.372591,644,282.838999489,418469.403667525
2279.41,-117.756278,34.370368,645,282.838999489,418752.242667014
2423.99,-117.758891,34.368586,646,311.198292367,419063.440959381
2560.78,-117.762031,34.365808,647,283.866065165,419347.307024546
2688.05,-117.761584,34.363276,648,283.866065165,419631.173089711
2810.65,-117.764441,34.359588,649,486.253116917,420117.426206628
2714.85,-117.77874,34.359719,650,1175.123011135,421292.549217763
2601.5,-117.790507,34.355597,651,819.181385437,422111.7306032
2700.93,-117.797053,34.350591,652,819.181385437,422930.911988637
2606.76,-117.810692,34.342012,653,1212.108633872,424143.020622509
2444.39,-117.823792,34.340862,654,692.915513098,424835.936135607
2291.18,-117.829445,34.344989,655,692.915513098,425528.851648705
2280.74,-117.838711,34.350432,656,875.446338855,426404.29798756
2137.94,-117.846672,34.354755,657,852.970261051,427257.268248611
2083.18,-117.854647,34.358677,658,726.093774274,427983.362022885
2239.81,-117.856432,34.365053,659,468.908227066,428452.270249951
2368.88,-117.860694,34.367372,660,468.908227066,428921.178477017
2159.95,-117.866758,34.365726,661,586.927284223,429508.10576124
2075.21,-117.873096,34.360384,662,693.346922927,430201.452684167
1994.51,-117.879997,34.354705,663,550.865367361,430752.318051528
1899.47,-117.885004,34.356847,664,475.467782148,431227.785833676
1876.76,-117.88058,34.359647,665,550.865367361,431778.651201037
1865.74,-117.889602,34.358805,666,475.467782148,432254.118983185
1762.36,-117.894847,34.362452,667,629.661592491,432883.780575676
1743.64,-117.904099,34.360899,668,868.366569475,433752.147145151
1856.46,-117.913509,34.361212,669,866.341524758,434618.488669909
1937.78,-117.923742,34.362899,670,513.963630368,435132.452300277
2048.12,-117.929212,34.363843,671,513.963630368,435646.415930645
2020.64,-117.926607,34.357676,672,636.511490225,436282.92742087
2077.92,-117.932139,34.353138,673,480.550692255,436763.478113125
2105.09,-117.937202,34.352073,674,480.550692255,437244.02880538
2031.04,-117.94776,34.352411,675,466.041737505,437710.070542885
1940.47,-117.94915,34.348371,676,466.041737505,438176.11228039
1916.27,-117.958626,34.351545,677,651.198266335,438827.310546725
1905.46,-117.964357,34.3481,678,531.881361335,439359.19190806
1889.75,-117.968552,34.344801,679,531.881361335,439891.073269395
1832.94,-117.97636,34.342552,680,676.426272841,440567.499542236
1787.81,-117.983707,34.342765,681,676.426272841,441243.925815077
1806.29,-117.981809,34.349987,682,492.089556205,441736.015371282
1799.72,-117.9836,34.354167,683,492.089556206,442228.104927488
1733.15,-117.98924,34.353889,684,523.169769901,442751.274697389
1700.36,-117.98974,34.358587,685,523.169769901,443274.44446729
1630.65,-117.990497,34.364928,686,599.897756025,443874.342223315
1605.63,-117.993796,34.369593,687,599.897756025,444474.23997934
1675.12,-118.002329,34.372771,688,577.33736311,445051.57734245
1729.32,-118.008298,34.374381,689,447.252997989,445498.830340439
1766.01,-118.013099,34.375021,690,447.252997989,445946.083338428
1826.99,-118.020201,34.372121,691,724.858713199,446670.942051627
1930.33,-118.022979,34.378236,692,724.858713199,447395.800764826
1999.3,-118.027375,34.385157,693,530.087316235,447925.888081061
2052.43,-118.030881,34.38895,694,530.087316235,448455.975397296
2032.44,-118.038007,34.382776,695,947.90896166,449403.884358956
1951.23,-118.044664,34.389584,696,866.806194396,450270.690553352
1940.31,-118.05369,34.391836,697,631.622435195,450902.312988547
1840.89,-118.056996,34.396827,698,631.622435196,451533.935423743
1719.7,-118.059678,34.389553,699,606.099839554,452140.035263297
1636.24,-118.068669,34.390057,700,557.732146884,452697.767410181
1555.38,-118.074447,34.388529,701,557.732146884,453255.499557065
1528.33,-118.081083,34.393832,702,847.60994244,454103.109499505
1654.81,-118.088387,34.40111,703,1050.180645478,455153.290144984
1735.26,-118.100155,34.398576,704,960.73540674,456114.025551723
